,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index,Yfit,Res,"lnY, Official Time",lnYfit,"Res, lnY",ti,hii,DFFITS,Cooks distance
12801,11839,M,55,4.744,4.79062,230.28,0,0,0,1,0,6427,219.0943402114896,11.185659788510407,5.439295959807609,5.38919798643218,0.050097973375429206,0.8665517472968244,0.0004364015595758992,0.018106413464062148,3.6427600815762636e-05
18642,18721,F,48,4.936,5.61583,255.1,1,0,0,0,1,9319,261.51340207417815,-6.413402074178151,5.541655625147766,5.557234567279014,-0.015578942131248219,-0.49690374983863067,0.0007089533522009425,-0.013235340118202432,1.946491582051183e-05
9403,20941,F,46,5.196000000000001,5.1010800000000005,218.82,1,0,0,0,1,4784,225.98837820653074,-7.168378206530747,5.388249474048644,5.42418502561921,-0.03593555157056638,-0.5553125165115902,0.00039474245987750257,-0.01103519769998418,1.3531331307461493e-05
799,1704,M,42,3.984,3.9995300000000005,173.57,0,0,1,0,0,414,182.14653532885285,-8.576535328852856,5.1565809762327905,5.220698314829997,-0.0641173385972067,-0.6643921159650936,0.0003664067876599427,-0.012719961716579464,1.7978254071194645e-05
844,4841,M,30,4.1160000000000005,3.96587,174.28,0,0,1,0,0,443,178.37444176706285,-4.094441767062847,5.160663201249242,5.205365391353921,-0.04470219010467957,-0.31718389430537375,0.00040994001791231553,-0.0064233312701700235,4.584666842232927e-06
15313,18315,M,55,5.11,5.1664900000000005,238.88,0,0,0,0,1,7710,238.01904839564241,0.8609516043575809,5.47596133379088,5.469756153830073,0.006205179960806717,0.06669955575920435,0.000545076745704498,0.00155765101615206,2.6960667269226456e-07
8121,15131,M,58,4.85,4.9261800000000004,214.12,0,0,0,1,0,4137,225.20515290568088,-11.085152905680872,5.36653660552518,5.413396328329056,-0.04685972280387585,-0.8587800136250864,0.0004712256062084881,-0.018646559826051918,3.8633457935745714e-05
18336,18742,F,45,5.2860000000000005,5.46416,253.5,1,0,0,0,1,9169,246.2827416319435,7.217258368056491,5.535363823031238,5.501283846483858,0.03407997654738004,0.5590796539179789,0.0003248341566345082,0.01007801686276515,1.1285747108957863e-05
18248,22326,F,34,5.28,5.53715,252.88,1,0,0,0,1,9123,251.3447982880969,1.5352017119030847,5.532915067907362,5.518676985925589,0.01423808198177312,0.11892940051179905,0.0004503595847502696,0.0025244498707626,7.081471208652933e-07
18948,17799,F,42,5.086,5.12288,256.85,1,0,0,0,1,9467,229.47081853206436,27.379181467935666,5.548492256913277,5.436072022191357,0.11242023472191942,2.121277654422032,0.00035526772055883145,0.039990105603015455,0.00017764264572535672
6118,16488,F,35,4.76,4.65932,206.45,1,0,0,0,1,3110,207.75588902849623,-1.3058890284962388,5.330058252332099,5.350953049159158,-0.020894796827058748,-0.1011694388297862,0.0005394191148644021,-0.0023503344811155427,6.138319143041251e-07
13964,13667,M,55,4.874,5.1105599999999995,234.23,0,0,0,1,0,6995,236.02631218567896,-1.7963121856789712,5.456303538604819,5.453980267077851,0.002323271526967652,-0.13915648910998066,0.00044012792370634634,-0.002920038100768049,9.474730283289492e-07
20534,16217,F,33,5.196000000000001,5.43998,266.68,1,0,0,0,1,10262,247.04909482642506,19.630905173574945,5.5860494377498595,5.501781746107524,0.08426769164233594,1.5209161712172523,0.0004654298364416973,0.032819614694155126,0.00011966886124518526
24905,27944,F,33,6.794,7.189010000000001,317.22,1,0,0,0,0,12426,326.3278188854515,-9.10781888545148,5.759595539475414,5.8034985184490475,-0.04390297897363382,-0.705655838272568,0.0006657357783488768,-0.018213294027299327,3.685963572519054e-05
20464,26326,M,35,5.6739999999999995,5.70779,266.12,0,0,0,0,0,10229,264.1136129084514,2.0063870915486177,5.583947334873687,5.561150326843938,0.022797008029749044,0.15544336048652682,0.0006045636614343116,0.003823177972808284,1.6241969548509077e-06
14371,18666,F,35,5.16,5.20109,235.58,1,0,0,0,1,7204,233.21282930323775,2.3671706967622583,5.462050558530638,5.449573330490623,0.012477228040014943,0.18337711105644658,0.0004109820124477548,0.003718311721631922,1.5363173691157646e-06
6951,5873,M,62,4.574,4.78825,209.58,0,0,1,0,0,3550,218.04846620796897,-8.468466207968959,5.345105528046796,5.363039944952093,-0.01793441690529729,-0.6561625732867389,0.0008003568413356202,-0.018570651959908913,3.8320446882937934e-05
10506,15187,F,31,4.936,4.84086,222.75,1,0,0,1,0,5327,212.8957260631015,9.854273936898494,5.406050066350919,5.363978828740744,0.04207123761017506,0.7634303051301872,0.000503785953365983,0.017139645933703873,3.264186284532778e-05
273,530,M,35,3.75,3.82747,163.52,0,0,1,0,0,131,176.33111230382133,-12.811112303821318,5.09693530701534,5.1962318333153075,-0.09929652629996788,-0.9924705109655177,0.00040886790225205105,-0.020072336232976256,4.476657118478305e-05
20862,22956,F,48,5.4,5.5362,268.9,1,0,0,0,1,10415,248.42763074535588,20.472369254644093,5.5943395632748185,5.510537986647296,0.08380157662752286,1.5860170907417925,0.0003341004676554407,0.02899472311443903,9.339969685644385e-05
10952,16031,F,37,4.794,4.96884,224.25,1,0,0,0,1,5541,225.6744131794639,-1.4244131794638974,5.412761500938905,5.419201838524249,-0.006440337585344125,-0.11034750166974962,0.00046311139637243985,-0.0023752308523979164,6.269049628885864e-07
14673,5310,M,39,4.314,4.79062,236.63,0,0,1,0,0,7376,224.0131333760996,12.616866623900393,5.46649773978696,5.380466946629592,0.08603079315736828,0.9774518968014035,0.0004714526168340019,0.021228378273854362,5.007172992900003e-05
7844,4262,M,30,4.2860000000000005,4.4593,213.07,0,0,1,0,0,3996,205.0329328129529,8.037067187047086,5.361620750217275,5.307154617300173,0.054466132917101895,0.6226025887609205,0.0003738665525193441,0.012040663741324521,1.6109369180736587e-05
8479,9031,M,51,4.834,4.82996,215.43,0,0,0,1,0,4319,220.05774100797407,-4.627741007974066,5.372636030790336,5.392756567605053,-0.020120536814717482,-0.35849678443959604,0.00040685867878260067,-0.007232616253837515,5.812688726527977e-06
18276,15541,M,52,4.98,5.41391,253.1,0,0,0,1,0,9140,252.54203419835088,0.557965801649118,5.533784667551078,5.51658032029207,0.017204347259008657,0.04322620198435103,0.0005236186030817772,0.0009893918861354854,1.0877449736671628e-07
10302,19649,F,48,5.034,5.05605,222.03,1,0,0,0,1,5220,226.07158012507244,-4.041580125072443,5.402812507877485,5.423842659707531,-0.021030151830045973,-0.31308474331393277,0.0003838209700504977,-0.006134930058384053,4.182215988584621e-06
2751,3799,M,36,4.236000000000001,4.30525,189.67,0,0,1,0,0,1390,196.34863226936656,-6.678632269366574,5.245285719996231,5.274958631094873,-0.02967291109864245,-0.5173505101946853,0.00030943787450210015,-0.009102041689234674,9.205752075421988e-06
24460,26308,F,46,7.206,7.23072,308.47,1,0,0,0,0,12191,320.81018475276625,-12.34018475276622,5.73162459388429,5.787117408760714,-0.055492814876423324,-0.9562323469844537,0.0009250375156427947,-0.02909672209946228,9.406941547420652e-05
21590,21597,F,56,5.22,5.76941,274.82,1,0,0,0,1,10755,265.2718559729664,9.548144027033572,5.6161163379036285,5.574378961431216,0.04173737647241271,0.7397434078237062,0.000586470047660563,0.0179197278506231,3.5680853682033644e-05
22724,24623,F,55,5.886,6.4510000000000005,285.65,1,0,0,0,0,11306,297.0160478011533,-11.366047801153343,5.654767285170472,5.690686551066889,-0.035919265896417585,-0.8807034166317861,0.0008363326893689693,-0.025480086650739583,7.213843031045244e-05
6188,30335,F,23,5.104,4.98969,206.73,1,0,0,0,0,3146,224.67915264668497,-17.94915264668498,5.331413594037226,5.4076056326427855,-0.07619203860555945,-1.3909586665995581,0.0009788043091623528,-0.04353863507131446,0.00021060869439080046
4673,3303,M,44,4.494,4.51807,200.08,0,0,1,0,0,2363,204.137140178352,-4.057140178352,5.298717286569364,5.307182188478017,-0.008464901908653566,-0.31428688619047973,0.0003632104021476374,-0.005990792586024,3.9880056842067655e-06
10048,11060,F,36,4.76,4.95936,221.1,1,0,0,1,0,5095,222.9179167945317,-1.8179167945316976,5.3986150878634005,5.401589629240985,-0.002974541377584572,-0.14083006820229227,0.00043889910362147964,-0.002951026185697207,9.67689280832102e-07
3080,9825,M,45,4.21,4.30004,191.52,0,0,0,1,0,1568,199.62413953853456,-8.104139538534554,5.2549922418096635,5.310857282994859,-0.05586504118519553,-0.6278464371698803,0.0005261950548279358,-0.014405923596880782,2.3060019828116426e-05
12956,12845,F,38,4.934,5.1105599999999995,230.8,1,0,0,1,0,6492,228.80571248149647,1.9942875185035405,5.441551534633945,5.4251957532007635,0.01635578143318117,0.15449234667638462,0.0004285166957216718,0.0031987766330875103,1.1369922401009124e-06
10407,7328,M,40,4.89,4.99254,222.33,0,0,1,0,0,5273,225.81947750772363,-3.4894775077236204,5.404162764631377,5.390889273119761,0.013273491511616164,-0.2703262883414659,0.00046473478033098333,-0.0058289698470599316,3.775475584757954e-06
26351,25683,F,31,6.8839999999999995,7.58242,365.33,1,0,0,0,0,13146,348.49867083669335,16.831329163306634,5.9008010547106355,5.887535686011055,0.013265368699580726,1.3043422860961682,0.001009788163300894,0.041469241834819544,0.0001910673862545105
14674,9934,M,46,4.696000000000001,4.7873,236.63,0,0,0,1,0,7375,220.21221109040542,16.417788909594577,5.46649773978696,5.391740876888404,0.07475686289855599,1.2718983365519885,0.0003928925217931122,0.02521590809612131,7.064580089395849e-05
9112,16907,F,36,4.666,4.93755,217.72,1,0,0,0,1,4637,226.13011180747856,-8.410111807478557,5.383209833565999,5.420005134148204,-0.03679530058220504,-0.6515609018928876,0.0005548338431624933,-0.01535171862395843,2.6187284439627696e-05
17227,30667,M,54,5.4,5.52056,247.75,0,0,0,0,0,8611,256.77192452958525,-9.021924529585249,5.5124201732100975,5.534709236142858,-0.022289062932760118,-0.6989906304482758,0.0006370441208564245,-0.01764795902721472,3.460694986015117e-05
19729,22885,F,48,5.49,5.34661,261.3,1,0,0,0,1,9848,235.40859471653056,25.891405283469453,5.565669172526567,5.461860815015394,0.10380835751117257,2.006061227745328,0.00044429964279253334,0.04229399075995412,0.00019870790089217635
19270,13745,F,45,5.2139999999999995,5.45562,258.47,1,0,0,1,0,9637,244.21092363264995,14.259076367350076,5.554779633055071,5.486188131751208,0.06859150130386382,1.1047113083489473,0.0005135943580878305,0.02504208446591812,6.967727819491169e-05
21292,28289,F,27,6.28,6.12964,272.18,1,0,0,0,0,10612,272.0633186145522,0.11668138544780504,5.606463612132171,5.59436857217745,0.01209503995472172,0.009039799078680969,0.0006052358348020129,0.0002224603211319227,5.499150110160633e-09
7486,29565,M,33,5.154,4.86788,211.77,0,0,0,0,0,3826,222.96016366871123,-11.190163668711222,5.355500780075491,5.4021674671137925,-0.0466666870383019,-0.8671504493725357,0.0010120984567128176,-0.027601057414194347,8.464807941642258e-05
18030,30628,M,54,5.896,5.70826,251.75,0,0,0,0,0,9025,259.2033979732208,-7.453397973220774,5.528436531598672,5.546861909947678,-0.01842537834900604,-0.5774524511685106,0.0006016566395950955,-0.014168415142535324,2.2306016106850835e-05
24659,24882,F,60,6.364,6.85152,312.12,1,0,0,0,0,12295,312.322341688265,-0.202341688264994,5.7433877292485604,5.752176816493192,-0.008789087244631233,-0.015678481418659188,0.0008878881552041771,-0.0004673863394833698,2.427406326897377e-08
3027,596,M,41,4.206,4.39294,191.2,0,0,1,0,0,1534,201.90701370194085,-10.707013701940866,5.2533200006173,5.296567015666476,-0.043247015049175275,-0.8294228381324927,0.0003248737438325242,-0.01495215715317801,2.4841366597659332e-05
24314,28876,F,26,6.194,6.93447,305.97,1,0,0,0,0,12127,322.090021330232,-16.120021330231964,5.723487057930536,5.7828106668138375,-0.05932360888330113,-1.2491600966175764,0.0009253753032927944,-0.03801702169934592,0.000160581384556094
2505,6025,F,31,4.466,4.44129,188.37,1,0,1,0,0,1273,193.664075216965,-5.294075216964984,5.238408113794128,5.266197924406367,-0.027789810612238952,-0.41017743561758224,0.0007050361364728193,-0.010895084549340144,1.3190040249108387e-05
4887,8512,M,42,4.4239999999999995,4.517119999999999,201.13,0,0,0,1,0,2466,209.01739436613684,-7.887394366136846,5.30395146516513,5.347177807207158,-0.04322634204202824,-0.6110349331132013,0.0004631502915351354,-0.01315308436505833,1.922353975781758e-05
13359,17973,M,62,5.096,5.13236,232.18,0,0,0,0,1,6703,235.8575780313647,-3.6775780313647033,5.4475129329098895,5.462587809471413,-0.015074876561523176,-0.2849157694562114,0.0005870714545640676,-0.006905410288671245,5.298668584916166e-06
1734,3910,M,39,4.296,4.3251599999999994,182.63,0,0,1,0,0,884,196.32125319563974,-13.691253195639746,5.20746224820395,5.275678782405019,-0.06821653420106877,-1.0606093859928527,0.00031304574557660785,-0.018768404582014644,3.913885235042052e-05
20701,23583,F,55,5.874,5.932930000000001,267.77,1,0,0,0,1,10340,263.47514885776394,4.294851142236041,5.590128403083495,5.571336439125982,0.01879196395751226,0.3327288846992444,0.0005286680469018721,0.007652385929357391,6.506995957614679e-06
20839,26013,M,60,5.85,5.55042,268.75,0,0,0,0,0,10407,250.21950355797145,18.53049644202855,5.593781579441872,5.513557281452454,0.08022429798941833,1.4359096734765775,0.0008301857503737351,0.04138996946961229,0.00019033238933279133
14509,20329,F,45,5.394,5.49591,236.12,1,0,0,0,1,7287,246.26328058802875,-10.143280588028745,5.464340150372489,5.501855064040158,-0.03751491366766935,-0.7857524587819631,0.00032874553365728766,-0.014249088282346039,2.2560268171086365e-05
21894,28774,F,29,5.934,6.35384,277.35,1,0,0,0,0,10905,291.63877112182996,-14.288771121829939,5.6252802465012435,5.666612188654508,-0.0413319421532643,-1.1070334359254395,0.0005521147331004597,-0.026019283292244254,7.522127930688241e-05
12610,20397,F,45,5.346,5.36177,229.6,1,0,0,0,1,6340,239.0480192910427,-9.448019291042698,5.436338664445412,5.474293400422918,-0.03795473597750654,-0.731896605085017,0.0003425527812036565,-0.013548395900870053,2.0396166820930953e-05
14820,7364,F,35,4.6339999999999995,5.0399400000000005,237.2,1,0,1,0,0,7449,226.48661596352605,10.71338403647394,5.468903667123571,5.391897099795173,0.0770065673283975,0.8301138121665056,0.0008003987341215885,0.02349441904944343,6.133341709820574e-05
13917,16083,F,29,4.916,4.966469999999999,234.08,1,0,0,0,1,6973,223.7598967450673,10.320103254932718,5.455662937271814,5.41145179767284,0.044211139598973936,0.799544863977119,0.000564082182573026,0.018994879916306644,4.009059364592432e-05
7726,18486,M,58,5.156000000000001,5.0991800000000005,212.63,0,0,0,0,1,3943,232.99258161198398,-20.362581611983984,5.35955356601861,5.451495196877178,-0.09194163085856832,-1.5777014814542496,0.0005765547669802678,-0.03789399123640148,0.0001595324749986209
9407,19315,F,44,5.086,5.05178,218.83,1,0,0,0,1,4786,225.08951251825016,-6.259512518250148,5.388295172666269,5.419820122949598,-0.03152495028332858,-0.4848992112215865,0.0003745847542565943,-0.009386590714899733,9.790355670746279e-06
25849,26311,M,50,5.916,6.68089,341.6,0,0,0,0,0,12906,317.58777760384703,24.012222396152993,5.833640461914415,5.767065058510311,0.06657540340410417,1.8608091285886816,0.0008592573336340973,0.05456951792900439,0.0003308084162250535
25937,31270,F,22,6.154,6.73066,345.18,1,0,0,0,0,12945,310.7430383712974,34.43696162870259,5.8440660201032575,5.739057470884555,0.10500854921870229,2.669004710593117,0.0008349555926189607,0.07715470468818555,0.0006611203018483301
10489,5216,M,35,4.434,4.61903,222.68,0,0,1,0,0,5314,211.7455593268467,10.934440673153318,5.405735763315307,5.334188972781847,0.07154679053345969,0.8470480847562342,0.0003404071399858408,0.015630804320486157,2.71474759084636e-05
4746,11539,F,33,4.846,4.74369,200.45,1,0,0,1,0,2398,208.5540093368699,-8.104009336869922,5.300564839088516,5.347339264639226,-0.04677442555071032,-0.6278254252888125,0.0004914128543331978,-0.013920950555673047,2.1533530752504516e-05
21391,25031,F,65,5.724,6.17751,273.12,1,0,0,0,0,10655,282.94076150189136,-9.820761501891354,5.609911259046131,5.63806350534176,-0.028152246295629624,-0.7611074450986733,0.0012220305678361972,-0.02662272632670303,7.875468806087443e-05
22373,22529,F,48,5.23,5.648540000000001,282.07,1,0,0,0,1,11138,258.2272656961392,23.842734303860766,5.642155267085256,5.5465675773640895,0.09558768972116649,1.847259732423442,0.0004140428294855614,0.03759590332085673,0.00015702146315662032
9286,7062,M,40,4.704,4.838019999999999,218.35,0,0,1,0,0,4720,219.8441800996367,-1.4941800996367078,5.38609927993157,5.367191023706727,0.018908256224842823,-0.1157478384344825,0.0003866970441654627,-0.0022765767806328325,5.759100008707829e-07
23394,25337,F,32,6.126,6.61595,293.27,1,0,0,0,0,11641,303.8288534720238,-10.558853472023827,5.68109368640151,5.714304793002829,-0.03321110660131943,-0.8180367122632259,0.0005490920080780061,-0.019174083861138554,4.0850524910319255e-05
19406,4171,M,44,4.86,5.14611,259.23,0,0,1,0,0,9691,235.39391591484795,23.836084085152066,5.557715698521418,5.427523989816148,0.13019170870526953,1.8468191804429512,0.0004950117942831258,0.04109979604596492,0.00018765379801685293
2431,1752,M,40,3.986,4.21282,187.85,0,0,1,0,0,1234,195.04976648655335,-7.199766486553358,5.235643772019978,5.269176691247767,-0.033532919227789115,-0.5577351538289809,0.0003625725595213448,-0.010621949464810916,1.2536856771451889e-05
15898,21200,F,54,5.556,5.61299,241.25,1,0,0,0,1,7995,249.95446095504798,-8.704460955047978,5.485833740219095,5.518171929310357,-0.03233818909126196,-0.6743217739125035,0.0004239179876912801,-0.013886735958167631,2.1427713097438073e-05
8440,13817,M,55,4.894,4.86077,215.28,0,0,0,1,0,4296,220.63529133080266,-5.3552913308026575,5.37193950641865,5.395918615232544,-0.023979108813893646,-0.41486828032056755,0.00045377379323090976,-0.008839516167583593,8.682439632929561e-06
6995,6187,M,59,4.746,4.836119999999999,209.78,0,0,1,0,0,3573,218.0085395677808,-8.228539567780786,5.346059362533458,5.363450456689345,-0.017391094155887465,-0.6375505354550504,0.0007338800410184762,-0.017277725570642218,3.317036119308132e-05
23322,17901,M,60,5.38,5.73149,292.45,0,0,0,0,1,11601,266.9422002216522,25.507799778347817,5.678293711889035,5.581478987813839,0.09681472407519554,1.9765015393349126,0.0006170687999228767,0.049113172342427056,0.00026795240404257144
19599,30132,F,46,5.6,5.71253,260.52,1,0,0,0,0,9784,258.14295719152267,2.377042808477313,5.562679633678201,5.5406349055714825,0.022044728106718203,0.18416103856095664,0.0006190154834291165,0.004583349450887382,2.3342925342526217e-06
9154,16156,F,25,4.936,4.96267,217.88,1,0,0,0,1,4661,223.378064831821,-5.4980648318210115,5.383944452515474,5.409507221596917,-0.025562769081443726,-0.4259757769954896,0.0006736097586943116,-0.011059497904310857,1.3591121561288854e-05
